JOSE STÉDILE,RS,PSB,106.03
MAGDA MOFATTO,GO,PR,196.8
VALMIR ASSUNÇÃO,BA,PT,126.02
LUIZ CARLOS BUSATO,RS,PTB,441.68
CARLOS ZARATTINI,SP,PT,150.0
ANA PERUGINI,SP,PT,13.4
CÉSAR HALUM,TO,PRB,6000.0
JOSÉ GUIMARÃES,CE,PT,100.0
MARCO MAIA,RS,PT,24.0
PAES LANDIM,PI,PTB,38.19
EDUARDO BARBOSA,MG,PSDB,4.0
JOÃO DANIEL,SE,PT,80.0
JORGE SOLLA,BA,PT,184.44
PAULO TEIXEIRA,SP,PT,50.0
TAKAYAMA,PR,PSC,39.4
SÁGUAS MORAES,MT,PT,33.8
LUIS CARLOS HEINZE,RS,PP,50.0
DANILO FORTE,CE,PSB,205.01
MISAEL VARELLA,MG,DEM,34.36
ALFREDO NASCIMENTO,AM,PR,1493.78
MARX BELTRÃO,AL,PMDB,153.28
JOSÉ ROCHA,BA,PR,130.0
LÁZARO BOTELHO,TO,PP,174.98
PAULO TEIXEIRA,SP,PT,35.0
RENZO BRAZ,MG,PP,1365.0
AGUINALDO RIBEIRO,PB,PP,1371.66
ODORICO MONTEIRO,CE,PROS,5000.0
ANA PERUGINI,SP,PT,80.02
MARCON,RS,PT,150.0
SUBTENENTE GONZAGA,MG,PDT,490.69
ANTONIO BULHÕES,SP,PRB,100.0
GEORGE HILTON,MG,PROS,61.4
ZECA DIRCEU,PR,PT,13.0
HELDER SALOMÃO,ES,PT,6.0
JARBAS VASCONCELOS,PE,PMDB,79.41
MISAEL VARELLA,MG,DEM,58.11
LEANDRE,PR,PV,1.7
REGINALDO LOPES,MG,PT,975.63
ROGÉRIO PENINHA MENDONÇA,SC,PMDB,190.0
ODORICO MONTEIRO,CE,PROS,537.58
RODRIGO DE CASTRO,MG,PSDB,167.97
FERNANDO JORDÃO,RJ,PMDB,6500.0
ROBERTO ALVES,SP,PRB,85.0
ZENAIDE MAIA,RN,PR,80.0
AELTON FREITAS,MG,PR,524.83
LUIZ CARLOS RAMOS ,RJ,PTN,58.0
JOSE STÉDILE,RS,PSB,6.3
ODELMO LEÃO,MG,PP,4.6
EZEQUIEL FONSECA,MT,PP,47.71
RODRIGO MAIA,RJ,DEM,50.05
RENATO MOLLING,RS,PP,35.0
MARINALDO ROSENDO,PE,PSB,831.63
PEDRO PAULO,RJ,PMDB,-1082.58
RAQUEL MUNIZ,MG,PSD,49.99
JAIR BOLSONARO,RJ,PSC,22.8
SIMONE MORGADO,PA,PMDB,290.68
NELSON MEURER,PR,PP,-235.0
SÉRGIO BRITO,BA,PSD,53.0
FERNANDO MONTEIRO,PE,PP,50.0
MARCOS ABRÃO,GO,PPS,260.63
RAQUEL MUNIZ,MG,PSD,241.45
GEOVANIA DE SÁ,SC,PSDB,139.05
CAIO NARCIO,MG,PSDB,177.69
DR. JOÃO,RJ,PR,228.69
AUREO,RJ,SD,553.73
LUIZ CARLOS RAMOS ,RJ,PTN,44.4
ZÉ GERALDO,PA,PT,1272.58
ZECA DIRCEU,PR,PT,23.0
JOÃO ARRUDA,PR,PMDB,24.0
ANDRÉ FUFUCA,MA,PP,-710.38
HUGO MOTTA,PB,PMDB,1530.48
FRANCISCO CHAPADINHA,PA,PTN,160.37
MOEMA GRAMACHO,BA,PT,115.7
ODORICO MONTEIRO,CE,PROS,578.37
ARTHUR LIRA,AL,PP,210.01
MARCELO ÁLVARO ANTÔNIO,MG,PR,3900.0
JUSCELINO FILHO,MA,DEM,10000.0
MARCELO SQUASSONI,SP,PRB,337.58
NELSON MARCHEZAN JUNIOR,RS,PSDB,14.0
FABIO GARCIA,MT,PSB,9.9
ZECA DIRCEU,PR,PT,827.58
SÉRGIO MORAES,RS,PTB,35.5
ADEMIR CAMILO,MG,PTN,10.75
FÉLIX MENDONÇA JÚNIOR,BA,PDT,100.0
MARIANA CARVALHO,RO,PSDB,48.94
GENECIAS NORONHA,CE,SD,96.0
CHICO ALENCAR,RJ,PSOL,1.49
LUIZ CARLOS BUSATO,RS,PTB,604.58
ALEXANDRE BALDY,GO,PTN,1326.0
EVAIR VIEIRA DE MELO,ES,PV,157.09
JUTAHY JUNIOR,BA,PSDB,135.69
BETINHO GOMES,PE,PSDB,130.0
RENZO BRAZ,MG,PP,10.95
ALEXANDRE BALDY,GO,PTN,3.2
GLAUBER BRAGA,RJ,PSOL,494.97
ERIVELTON SANTANA,BA,PEN,3700.0
RODRIGO PACHECO,MG,PMDB,7000.0
EDUARDO BARBOSA,MG,PSDB,787.73
BACELAR,BA,PTN,162.02
LEO DE BRITO,AC,PT,2365.29
PEDRO UCZAI,SC,PT,50.7
ALEX MANENTE,SP,PPS,690.0
VICENTE ARRUDA,CE,PDT,-497.58
ELMAR NASCIMENTO,BA,DEM,-441.73
FRANKLIN LIMA,MG,PP,125.01
VALADARES FILHO,SE,PSB,70.0
JOÃO PAULO PAPA,SP,PSDB,1331.27
AFONSO HAMM,RS,PP,141.0
JOSÉ CARLOS ARAÚJO,BA,PR,1.85
DANRLEI DE DEUS HINTERHOLZ,RS,PSD,100.0
ASSIS CARVALHO,PI,PT,14.69
EDUARDO BARBOSA,MG,PSDB,4.0
EDUARDO BARBOSA,MG,PSDB,4.0
LAERCIO OLIVEIRA,SE,SD,2120.0
JOSÉ CARLOS ARAÚJO,BA,PR,130.0
OSMAR SERRAGLIO,PR,PMDB,569.66
VANDERLEI MACRIS,SP,PSDB,50.0
OTAVIO LEITE,RJ,PSDB,1101.13
RENZO BRAZ,MG,PP,80.0
CÉSAR MESSIAS,AC,PSB,38.0
DÂMINA PEREIRA,MG,PSL,700.0
JONY MARCOS,SE,PRB,661.76
EXPEDITO NETTO,RO,PSD,24.0
RENATO MOLLING,RS,PP,20.0
POMPEO DE MATTOS,RS,PDT,100.0
LUIZ LAURO FILHO,SP,PSB,290.51
FRANCISCO FLORIANO,RJ,DEM,66.8
HERMES PARCIANELLO,PR,PMDB,301.03
FAUSTO PINATO,SP,PP,687.68
VANDERLEI MACRIS,SP,PSDB,230.3
DÉCIO LIMA,SC,PT,2.3
VALTENIR PEREIRA,MT,PMDB,250.0
BETINHO GOMES,PE,PSDB,156.66
CHICO ALENCAR,RJ,PSOL,403.75
DIEGO ANDRADE,MG,PSD,156.37
DOMINGOS NETO,CE,PSD,526.91
RENATO MOLLING,RS,PP,1183.27
DULCE MIRANDA,TO,PMDB,197.6
LEONARDO MONTEIRO,MG,PT,15.23
ZECA DO PT,MS,PT,108.87
CHICO D'ANGELO,RJ,PT,100.0
RICARDO TRIPOLI,SP,PSDB,237.0
ALICE PORTUGAL,BA,PCdoB,462.65
ZÉ SILVA,MG,SD,150.0
ALCEU MOREIRA,RS,PMDB,100.0
CHICO LOPES,CE,PCdoB,103.7
DÉCIO LIMA,SC,PT,100.03
CAJAR NARDES,RS,PR,12.6
JORGE CÔRTE REAL,PE,PTB,74.5
CHRISTIANE DE SOUZA YARED,PR,PR,115.0
DANIEL ALMEIDA,BA,PCdoB,105.9
ELI CORRÊA FILHO,SP,DEM,130.0
SORAYA SANTOS,RJ,PMDB,50.94
GONZAGA PATRIOTA,PE,PSB,342.68
VICENTE CANDIDO,SP,PT,1990.82
PEDRO UCZAI,SC,PT,152.41
MARCIO ALVINO,SP,PR,200.98
PADRE JOÃO,MG,PT,549.0
ANTONIO BRITO,BA,PSD,-55.95
EVANDRO ROMAN,PR,PSD,750.0
JOÃO ARRUDA,PR,PMDB,180.0
ZÉ GERALDO,PA,PT,1524.66
PADRE JOÃO,MG,PT,279.52
MARCELO ÁLVARO ANTÔNIO,MG,PR,30.57
RONALDO MARTINS,CE,PRB,125.7
CELSO RUSSOMANNO,SP,PRB,72.5
RODRIGO PACHECO,MG,PMDB,18.6
PASTOR EURICO,PE,PHS,49.39
GABRIEL GUIMARÃES,MG,PT,828.63
SERGIO SOUZA ,PR,PMDB,616.08
TIA ERON,BA,PRB,816.68
LINCOLN PORTELA,MG,PRB,130.0
WLADIMIR COSTA,PA,SD,-679.58
BETINHO GOMES,PE,PSDB,606.68
FÁBIO FARIA,RN,PSD,1428.69
DIEGO ANDRADE,MG,PSD,73.5
EDUARDO CURY,SP,PSDB,40.0
MARCELO SQUASSONI,SP,PRB,629.63
LUCIO MOSQUINI,RO,PMDB,2382.0
ASSIS CARVALHO,PI,PT,203.0
FERNANDO MONTEIRO,PE,PP,156.11
ROGÉRIO PENINHA MENDONÇA,SC,PMDB,230.0
JOÃO CAMPOS,GO,PRB,138.41
ROBERTO ALVES,SP,PRB,280.0
SÉRGIO BRITO,BA,PSD,510.73
BALEIA ROSSI,SP,PMDB,40.0
FÁBIO MITIDIERI,SE,PSD,10000.0
JOSUÉ BENGTSON,PA,PTB,37.0
OTAVIO LEITE,RJ,PSDB,8300.0
EVAIR VIEIRA DE MELO,ES,PV,2000.0
JOÃO FERNANDO COUTINHO,PE,PSB,2400.0
ANA PERUGINI,SP,PT,32.9
HÉLIO LEITE,PA,DEM,473.73
TONINHO PINHEIRO,MG,PP,1687.72
MARCIO ALVINO,SP,PR,165.1
ZÉ SILVA,MG,SD,4.6
ANDRE MOURA,SE,PSC,66.24
GIVALDO CARIMBÃO,AL,PHS,53.25
KEIKO OTA,SP,PSB,3.2
HERMES PARCIANELLO,PR,PMDB,546.48
TONINHO WANDSCHEER,PR,PROS,943.83
CABUÇU BORGES,AP,PMDB,324.83
TONINHO PINHEIRO,MG,PP,35.5
MARCO MAIA,RS,PT,2.4
VAL AMÉLIO,AL,PRTB,210.03
ANGELIM,AC,PT,40.0
ANA PERUGINI,SP,PT,5.6
LELO COIMBRA,ES,PMDB,720.0
ANTONIO BRITO,BA,PSD,16.9
VICENTINHO,SP,PT,669.88
BRUNA FURLAN,SP,PSDB,100.0
WEVERTON ROCHA,MA,PDT,255.73
LAURA CARNEIRO,RJ,PMDB,714.73
PROFESSORA MARCIVANIA,AP,PCdoB,259.32
CABUÇU BORGES,AP,PMDB,24.0
JUTAHY JUNIOR,BA,PSDB,120.0
AGUINALDO RIBEIRO,PB,PP,5000.0
FÁBIO MITIDIERI,SE,PSD,1000.0
TEREZA CRISTINA,MS,PSB,559.35
EZEQUIEL FONSECA,MT,PP,192.23
ANTONIO IMBASSAHY,BA,PSDB,18.0
DR. SINVAL MALHEIROS,SP,PTN,194.83
HUGO LEAL,RJ,PSB,129.0
RAIMUNDO GOMES DE MATOS,CE,PSDB,53.25
EFRAIM FILHO,PB,DEM,100.02
VICTOR MENDES,MA,PSD,50.0
TONINHO WANDSCHEER,PR,PROS,91.27
VANDER LOUBET,MS,PT,166.41
MARCOS ROGÉRIO,RO,DEM,1118.58
CELSO JACOB,RJ,PMDB,246.69
JONES MARTINS,RS,PMDB,100.0
PAULO TEIXEIRA,SP,PT,130.0
MAX FILHO,ES,PSDB,12.35
MARCON,RS,PT,86.0
NELSON MARQUEZELLI,SP,PTB,434.65
VITOR LIPPI,SP,PSDB,23.0
CARLOS ZARATTINI,SP,PT,120.0
ULDURICO JUNIOR,BA,PV,130.0
JOÃO ARRUDA,PR,PMDB,7.6
ZECA CAVALCANTI,PE,PTB,23.89
PAULO ABI-ACKEL,MG,PSDB,189.99
CAPITÃO AUGUSTO,SP,PR,161.1
RUBENS BUENO,PR,PPS,161.05
ALAN RICK,AC,PRB,3000.0
IVAN VALENTE,SP,PSOL,80.32
ARNON BEZERRA,CE,PTB,159.97
ELIZEU DIONIZIO,MS,PSDB,880.0
CÉSAR MESSIAS,AC,PSB,74.93
MARCO MAIA,RS,PT,50.0
BACELAR,BA,PTN,677.58
ALAN RICK,AC,PRB,1445.0
CHICO LOPES,CE,PCdoB,5117.2
HUGO LEAL,RJ,PSB,805.73
MILTON MONTI,SP,PR,182.63
DANIEL COELHO,PE,PSDB,276.44
ALEX CANZIANI,PR,PTB,-274.44
CHRISTIANE DE SOUZA YARED,PR,PR,1053.63
MÁRIO NEGROMONTE JR.,BA,PP,33.88
MARCUS VICENTE,ES,PP,100.0
ROCHA,AC,PSDB,573.63
PEDRO FERNANDES,MA,PTB,363.73
EDUARDO BARBOSA,MG,PSDB,3296.0
LEO DE BRITO,AC,PT,596.94
LÁZARO BOTELHO,TO,PP,12.35
JEFFERSON CAMPOS,SP,PSD,800.78
SILVIO COSTA,PE,PTdoB,380.58
GABRIEL GUIMARÃES,MG,PT,300.0
OTAVIO LEITE,RJ,PSDB,420.0
JOSÉ NUNES,BA,PSD,92.6
JANETE CAPIBERIBE,AP,PSB,34.0
MAURO PEREIRA,RS,PMDB,145.02
ALEX CANZIANI,PR,PTB,548.63
EXPEDITO NETTO,RO,PSD,106.05
SUBTENENTE GONZAGA,MG,PDT,120.06
MARCOS ROTTA,AM,PMDB,8.8
ROBERTO FREIRE,SP,PPS,747.63
ORLANDO SILVA,SP,PCdoB,845.44
VALMIR PRASCIDELLI,SP,PT,8.0
LUIZ SÉRGIO,RJ,PT,590.58
VICENTE CANDIDO,SP,PT,14.1
DR. JORGE SILVA,ES,PHS,96.0
ROBERTO BRITTO,BA,PP,711.58
ARTHUR VIRGÍLIO BISNETO,AM,PSDB,-51.0
MAURO PEREIRA,RS,PMDB,48.84
JOSÉ PRIANTE,PA,PMDB,1145.73
ROBERTO ALVES,SP,PRB,24.0
JOÃO DERLY,RS,REDE,79.0
MÁRIO HERINGER,MG,PDT,31.16
FAUSTO PINATO,SP,PP,100.0
VALTENIR PEREIRA,MT,PMDB,-12.58
ALFREDO KAEFER,PR,PSL,100.0
CARLOS GOMES,RS,PRB,526.68
VICENTE CANDIDO,SP,PT,62.3
MARCELO CASTRO,PI,PMDB,50.0
ALFREDO KAEFER,PR,PSL,43.0
MARCIO ALVINO,SP,PR,282.69
ADEMIR CAMILO,MG,PTN,-25.35
TAKAYAMA,PR,PSC,17000.0
VALADARES FILHO,SE,PSB,630.0
JOSUÉ BENGTSON,PA,PTB,1145.73
JOSI NUNES,TO,PMDB,300.0
FERNANDO JORDÃO,RJ,PMDB,170.25
ANTONIO BRITO,BA,PSD,50.47
CELSO MALDANER,SC,PMDB,263.1
GIVALDO VIEIRA,ES,PT,947.29
GIVALDO VIEIRA,ES,PT,36.0
OSMAR SERRAGLIO,PR,PMDB,126.0
ZÉ GERALDO,PA,PT,1024.63
SILVIO TORRES,SP,PSDB,80.5
CARMEN ZANOTTO,SC,PPS,229.52
WASHINGTON REIS,RJ,PMDB,538.63
ALBERTO FILHO,MA,PMDB,1489.27
LUCIANO DUCCI,PR,PSB,237.03
ANTONIO BRITO,BA,PSD,450.0
ENIO VERRI,PR,PT,366.63
ZECA DIRCEU,PR,PT,220.0
NILTON CAPIXABA,RO,PTB,150.0
LEO DE BRITO,AC,PT,96.45
SUBTENENTE GONZAGA,MG,PDT,-173.72
CÉLIO SILVEIRA,GO,PSDB,18.7
CELSO RUSSOMANNO,SP,PRB,152.1
JERÔNIMO GOERGEN,RS,PP,4.9
PAULO PEREIRA DA SILVA,SP,SD,80.0
ARNALDO JARDIM,SP,PPS,1178.1
LUIS CARLOS HEINZE,RS,PP,7500.0
CONCEIÇÃO SAMPAIO,AM,PP,40.0
JOSI NUNES,TO,PMDB,1538.09
RENATO MOLLING,RS,PP,791.69
JÚLIO DELGADO,MG,PSB,23.75
CÍCERO ALMEIDA,AL,PMDB,386.68
WLADIMIR COSTA,PA,SD,130.0
WLADIMIR COSTA,PA,SD,1456.63
GUILHERME COELHO,PE,PSDB,82.32
MAURO MARIANI,SC,PMDB,10.1
NELSON MARQUEZELLI,SP,PTB,100.0
CLARISSA GAROTINHO,RJ,PRB,-287.58
JUSCELINO FILHO,MA,DEM,10000.0
ZECA CAVALCANTI,PE,PTB,867.68
MISSIONÁRIO JOSÉ OLIMPIO,SP,DEM,140.0
ANTONIO BRITO,BA,PSD,3350.0
EDIO LOPES,RR,PR,-1388.1
RAUL JUNGMANN,PE,PPS,101.0
EFRAIM FILHO,PB,DEM,637.66
JOÃO ARRUDA,PR,PMDB,157.8
RONALDO MARTINS,CE,PRB,-317.48
FRANKLIN LIMA,MG,PP,60.0
MARCO MAIA,RS,PT,1.85
ALFREDO NASCIMENTO,AM,PR,1363.54
CHICO D'ANGELO,RJ,PT,104.0
PAULO FEIJÓ,RJ,PR,351.66
DANIEL COELHO,PE,PSDB,650.0
INDIO DA COSTA,RJ,PSD,902.54
DOMINGOS NETO,CE,PSD,213.84
EVANDRO GUSSI,SP,PV,4.0
PROFESSOR VICTÓRIO GALLI,MT,PSC,153.7
JOÃO MARCELO SOUZA,MA,PMDB,121.3
WALDENOR PEREIRA,BA,PT,15000.0
ALEXANDRE BALDY,GO,PTN,-495.63
SUBTENENTE GONZAGA,MG,PDT,19.0
PEPE VARGAS,RS,PT,122.51
MIGUEL HADDAD,SP,PSDB,775.63
CELSO PANSERA,RJ,PMDB,1505.63
ADEMIR CAMILO,MG,PTN,55.69
DARCÍSIO PERONDI,RS,PMDB,100.33
PEDRO VILELA,AL,PSDB,187.8
INDIO DA COSTA,RJ,PSD,31.52
DR. JOÃO,RJ,PR,537.79
FÁBIO MITIDIERI,SE,PSD,164.9
GIVALDO VIEIRA,ES,PT,18.0
EFRAIM FILHO,PB,DEM,100.0
JOSE STÉDILE,RS,PSB,19.5
TONINHO PINHEIRO,MG,PP,210.46
JOSÉ ROCHA,BA,PR,732.79
ARNALDO FARIA DE SÁ,SP,PTB,443.85
JORGE CÔRTE REAL,PE,PTB,48.94
PASTOR EURICO,PE,PHS,150.0
SERGIO VIDIGAL,ES,PDT,168.51
WALDENOR PEREIRA,BA,PT,254.89
MARGARIDA SALOMÃO,MG,PT,80.0
HUGO LEAL,RJ,PSB,802.24
DANILO CABRAL,PE,PSB,150.78
SERGIO SOUZA ,PR,PMDB,662.68
ZENAIDE MAIA,RN,PR,208.46
AELTON FREITAS,MG,PR,105.0
VALTENIR PEREIRA,MT,PMDB,95.03
KEIKO OTA,SP,PSB,3.2
BONIFÁCIO DE ANDRADA,MG,PSDB,31.93
PADRE JOÃO,MG,PT,202.01
MÁRIO NEGROMONTE JR.,BA,PP,30.39
JOSÉ CARLOS ALELUIA,BA,DEM,100.0
BETO FARO,PA,PT,50.0
CARLOS GOMES,RS,PRB,165.09
JOÃO FERNANDO COUTINHO,PE,PSB,209.99
JOSÉ MENTOR,SP,PT,-495.63
BILAC PINTO,MG,PR,121.03
CHRISTIANE DE SOUZA YARED,PR,PR,50.0
ESPERIDIÃO AMIN,SC,PP,-183.58
WILSON FILHO,PB,PTB,1111.93
RONALDO BENEDET,SC,PMDB,79.54
LUCIANA SANTOS,PE,PCdoB,50.0
ASSIS DO COUTO,PR,PDT,607.91
PAULO PEREIRA DA SILVA,SP,SD,702.68
DAVIDSON MAGALHÃES,BA,PCdoB,248.02
JANDIRA FEGHALI,RJ,PCdoB,813.54
FÁBIO RAMALHO,MG,PMDB,1018.63
RONALDO BENEDET,SC,PMDB,146.47
VALMIR PRASCIDELLI,SP,PT,46.32
PAULO FREIRE,SP,PR,167.81
PADRE JOÃO,MG,PT,4.8
ODORICO MONTEIRO,CE,PROS,572.79
EVANDRO GUSSI,SP,PV,14.0
ODORICO MONTEIRO,CE,PROS,209.0
DANIEL COELHO,PE,PSDB,1870.18
GENECIAS NORONHA,CE,SD,36.45
AELTON FREITAS,MG,PR,50.0
LUIS CARLOS HEINZE,RS,PP,1220.58
HENRIQUE FONTANA,RS,PT,6.9
JOSI NUNES,TO,PMDB,1248.62
VALDIR COLATTO,SC,PMDB,166.68
AFONSO HAMM,RS,PP,20.92
VALADARES FILHO,SE,PSB,961.48
JOÃO DERLY,RS,REDE,109.58
CLARISSA GAROTINHO,RJ,PRB,424.69
GERALDO RESENDE,MS,PSDB,604.73
FELIPE MAIA,RN,DEM,88.4
RODRIGO DE CASTRO,MG,PSDB,705.4
NELSON PELLEGRINO,BA,PT,147.61
FLAVIANO MELO,AC,PMDB,1789.77
MÁRIO NEGROMONTE JR.,BA,PP,10000.0
ALEXANDRE SERFIOTIS,RJ,PMDB,100.01
ROBERTO GÓES,AP,PDT,31.15
WILSON FILHO,PB,PTB,414.16
CABUÇU BORGES,AP,PMDB,49.38
JÚLIO DELGADO,MG,PSB,4.8
ALEXANDRE BALDY,GO,PTN,20898.0
PAULO MALUF,SP,PP,240.0
DANRLEI DE DEUS HINTERHOLZ,RS,PSD,6.3
EVAIR VIEIRA DE MELO,ES,PV,140.0
LUCIANA SANTOS,PE,PCdoB,813.54
ZECA DIRCEU,PR,PT,30.0
EDUARDO BARBOSA,MG,PSDB,2800.0
CELSO MALDANER,SC,PMDB,1000.0
LÚCIO VALE,PA,PR,930.9
ANA PERUGINI,SP,PT,5.8
VICENTE ARRUDA,CE,PDT,627.58
PAULO FOLETTO,ES,PSB,257.0
JOSÉ ROCHA,BA,PR,307.86
ALEX CANZIANI,PR,PTB,21.01
ENIO VERRI,PR,PT,-528.05
MIRO TEIXEIRA,RJ,REDE,1327.68
JARBAS VASCONCELOS,PE,PMDB,4.0
NILTON CAPIXABA,RO,PTB,53.4
JUTAHY JUNIOR,BA,PSDB,616.79
MIGUEL LOMBARDI,SP,PR,100.0
CHICO ALENCAR,RJ,PSOL,1139.69
HERMES PARCIANELLO,PR,PMDB,1151.39
CARLOS MANATO,ES,SD,1303.3
ARTHUR OLIVEIRA MAIA,BA,PPS,63.0
PEDRO UCZAI,SC,PT,199.0
PEPE VARGAS,RS,PT,115.76
MARCUS VICENTE,ES,PP,393.69
MOEMA GRAMACHO,BA,PT,120.0
GONZAGA PATRIOTA,PE,PSB,402.59
BRUNA FURLAN,SP,PSDB,57.35
CACÁ LEÃO,BA,PP,40.86
GEOVANIA DE SÁ,SC,PSDB,-82.27
LINDOMAR GARÇON,RO,PRB,351.03
ALCEU MOREIRA,RS,PMDB,120.0
AFONSO HAMM,RS,PP,321.58
RAUL JUNGMANN,PE,PPS,101.51
ALCEU MOREIRA,RS,PMDB,50.0
JUTAHY JUNIOR,BA,PSDB,152.14
GIOVANI CHERINI,RS,PR,605.58
FERNANDO MONTEIRO,PE,PP,50.0
ADILTON SACHETTI,MT,PSB,30.0
JOÃO FERNANDO COUTINHO,PE,PSB,180.0
JÔ MORAES,MG,PCdoB,449.39
ZENAIDE MAIA,RN,PR,80.0
NELSON PADOVANI,PR,PSDB,-3.97
JOSÉ AIRTON CIRILO,CE,PT,17.14
ALFREDO KAEFER,PR,PSL,50.0
LÁZARO BOTELHO,TO,PP,209.7
ÁTILA LINS,AM,PSD,6500.0
ROSANGELA GOMES,RJ,PRB,744.73
FÁBIO SOUSA,GO,PSDB,42.44
CABO DACIOLO,RJ,PTdoB,5.7
PAULO MALUF,SP,PP,3600.0
ULDURICO JUNIOR,BA,PV,661.76
MIGUEL HADDAD,SP,PSDB,873.0
KEIKO OTA,SP,PSB,-294.06
BETO FARO,PA,PT,44.77
DELEGADO WALDIR,GO,PR,203.42
MARCELO AGUIAR,SP,DEM,2230.2
THIAGO PEIXOTO,GO,PSD,3.2
WOLNEY QUEIROZ,PE,PDT,509.73
JOÃO ARRUDA,PR,PMDB,356.58
JOSÉ AIRTON CIRILO,CE,PT,630.63
RENZO BRAZ,MG,PP,110.0
KEIKO OTA,SP,PSB,1007.63
JOSE STÉDILE,RS,PSB,812.0
JOSÉ NUNES,BA,PSD,50.0
FÁBIO FARIA,RN,PSD,82.38
SAMUEL MOREIRA,SP,PSDB,489.61
JÚLIA MARINHO,PA,PSC,78.01
SARNEY FILHO,MA,PV,85.6
DAVI ALVES SILVA JÚNIOR,MA,PR,140.0
JÚLIA MARINHO,PA,PSC,436.81
FÁBIO MITIDIERI,SE,PSD,661.76
RAQUEL MUNIZ,MG,PSD,1661.63
LAERCIO OLIVEIRA,SE,SD,481.76
DANIEL VILELA,GO,PMDB,100.0
MIGUEL LOMBARDI,SP,PR,110.0
AUGUSTO COUTINHO ,PE,SD,34.9
JOÃO MARCELO SOUZA,MA,PMDB,200.0
MARCELO SQUASSONI,SP,PRB,147.75
ABEL MESQUITA JR.,RR,DEM,378.63
RENATA ABREU,SP,PTN,669.64
FRANKLIN LIMA,MG,PP,517.72
SÁGUAS MORAES,MT,PT,132.0
JÚLIO CESAR,PI,PSD,475.69
HELDER SALOMÃO,ES,PT,25.05
ELI CORRÊA FILHO,SP,DEM,32.0
GABRIEL GUIMARÃES,MG,PT,196.01
ODORICO MONTEIRO,CE,PROS,61.4
LAERCIO OLIVEIRA,SE,SD,80.0
JANETE CAPIBERIBE,AP,PSB,837.0
LÚCIO VALE,PA,PR,24.0
CAIO NARCIO,MG,PSDB,240.59
GONZAGA PATRIOTA,PE,PSB,659.58
LUIZ SÉRGIO,RJ,PT,-25.0
TIA ERON,BA,PRB,7604.2
VINICIUS CARVALHO,SP,PRB,182.02
VICENTE CANDIDO,SP,PT,100.0
JOÃO CASTELO,MA,PSDB,113.83
PAUDERNEY AVELINO,AM,DEM,-26.0
VALTENIR PEREIRA,MT,PMDB,135.04
GIACOBO,PR,PR,3861.9
DR. SINVAL MALHEIROS,SP,PTN,2.6
JULIO LOPES,RJ,PP,814.73
SERGIO SOUZA ,PR,PMDB,97.48
CHICO D'ANGELO,RJ,PT,100.0
MAGDA MOFATTO,GO,PR,4.3
LUCIO VIEIRA LIMA,BA,PMDB,2.35
JORGE BOEIRA,SC,PP,130.0
MARCELO AGUIAR,SP,DEM,80.0
MARCOS SOARES,RJ,DEM,210.53
JORGE SOLLA,BA,PT,60.0
ORLANDO SILVA,SP,PCdoB,10000.0
AELTON FREITAS,MG,PR,826.79
CHICO D'ANGELO,RJ,PT,130.0
REGINALDO LOPES,MG,PT,1910.33
JOSÉ AIRTON CIRILO,CE,PT,216.0
BENITO GAMA,BA,PTB,2.35
HELDER SALOMÃO,ES,PT,181.9
POMPEO DE MATTOS,RS,PDT,112.95
RICARDO TRIPOLI,SP,PSDB,57.39
OTAVIO LEITE,RJ,PSDB,33.68
ROGÉRIO PENINHA MENDONÇA,SC,PMDB,1909.83
JOÃO DANIEL,SE,PT,160.0
RUBENS BUENO,PR,PPS,161.88
LEONARDO QUINTÃO,MG,PMDB,1060.92
FLÁVIA MORAIS,GO,PDT,585.57
NELSON PELLEGRINO,BA,PT,4.0
HERCULANO PASSOS,SP,PSD,493.54
ADAIL CARNEIRO,CE,PP,647.68
